BarID,Bar Name,Drink Name, Price , Happy Hour Price 
372,Three Frogs Lounge,Beck's,5.00,2.50
372,Three Frogs Lounge,Southern Tier India Pale Ale,6.00,3.00
372,Three Frogs Lounge,Alaskan Pale,6.00,3.00
372,Three Frogs Lounge,Fat Tire Ale,9.00,4.50
372,Three Frogs Lounge,Angry Orchird,8.00,4.00
373,Stardust,Sixpoint Sweet Aciton,8.00,6.40
373,Stardust,Weissiber,5.00,4.00
373,Stardust,Allagash White,7.00,5.60
373,Stardust,Labatt Blue,10.00,8.00
373,Stardust,Zombie,8.00,6.40
373,Stardust,Founders All Day IPA,7.00,5.60
373,Stardust,Manhattan,7.00,5.60
373,Stardust,Lost Abbey Inferno Ale,6.00,4.80
373,Stardust,Pilsner Urquell,10.00,8.00
373,Stardust,Oatmeal Cookie,10.00,8.00
373,Stardust,White Russian,9.00,7.20
373,Stardust,Celis White,5.00,4.00
373,Stardust,Lost Abbey Inferno Ale,9.00,7.20
373,Stardust,Tiger Beer,10.00,8.00
373,Stardust,Boddingtons,5.00,4.00
373,Stardust,Greyhound,10.00,8.00
373,Stardust,Scotch and Soda,5.00,4.00
373,Stardust,Depth Charge,8.00,6.40
373,Stardust,Poppers/Slammers,9.00,7.20
374,Alfred's,Brave Bull,6.00,3.60
374,Alfred's,Moose Drool,5.00,3.00
374,Alfred's,Green Zombie,7.00,4.20
374,Alfred's,Hefeweizen,7.00,4.20
374,Alfred's,Bards Tale,9.00,5.40
374,Alfred's,Dogfish Head,5.00,3.00
374,Alfred's,Golden Gate Orginal Brown Ale,10.00,6.00
374,Alfred's,Honey Brown,8.00,4.80
374,Alfred's,Tecate,8.00,4.80
374,Alfred's,Screwdriver,5.00,3.00
374,Alfred's,B-52,6.00,3.60
374,Alfred's,Dirty White Mother,5.00,3.00
374,Alfred's,Weissiber,7.00,4.20
374,Alfred's,Harpoon UFO Big Squeeze,8.00,4.80
374,Alfred's,Newcastle Brown Ale,8.00,4.80
374,Alfred's,Mango Summer Squeeze,6.00,3.60
375,Clutch Cargo-Mill Street Entry,Oskar Blues Dale's Pale Ale,10.00,7.00
375,Clutch Cargo-Mill Street Entry,Sake Bomb,5.00,3.50
375,Clutch Cargo-Mill Street Entry,Bacardi Cocktail,7.00,4.90
375,Clutch Cargo-Mill Street Entry,Cement Mixer,10.00,7.00
375,Clutch Cargo-Mill Street Entry,Budweiser,7.00,4.90
375,Clutch Cargo-Mill Street Entry,B-52,7.00,4.90
375,Clutch Cargo-Mill Street Entry,Bay Breeze,5.00,3.50
375,Clutch Cargo-Mill Street Entry,Alaskan Pale,9.00,6.30
375,Clutch Cargo-Mill Street Entry,Stella Artois,6.00,4.20
375,Clutch Cargo-Mill Street Entry,Lemonade,5.00,3.50
375,Clutch Cargo-Mill Street Entry,Greyhound,5.00,3.50
375,Clutch Cargo-Mill Street Entry,Snakebite,5.00,3.50
375,Clutch Cargo-Mill Street Entry,Sierra Nevada Nooner Pilsner,8.00,5.60
375,Clutch Cargo-Mill Street Entry,Goldstar,6.00,4.20
375,Clutch Cargo-Mill Street Entry,Cerveza Quilmes,5.00,3.50
375,Clutch Cargo-Mill Street Entry,Pilsner Urquell,7.00,4.90
375,Clutch Cargo-Mill Street Entry,Red Stripe,10.00,7.00
375,Clutch Cargo-Mill Street Entry,Bud Light ,6.00,4.20
375,Clutch Cargo-Mill Street Entry,Red Lager,10.00,7.00
375,Clutch Cargo-Mill Street Entry,Oskar Blues Dale's Pale Ale,5.00,3.50
375,Clutch Cargo-Mill Street Entry,Sierra Nevada Nooner Pilsner,8.00,5.60
375,Clutch Cargo-Mill Street Entry,Special Export,10.00,7.00
375,Clutch Cargo-Mill Street Entry,Brooklyn Brown Ale,10.00,7.00
375,Clutch Cargo-Mill Street Entry,Tokyo Tea,9.00,6.30
375,Clutch Cargo-Mill Street Entry,Jager Shot,9.00,6.30
376,Kingpin,French Connection/ Beautiful,7.00,5.60
376,Kingpin,Cerveza Quilmes,10.00,8.00
376,Kingpin,Godmother,5.00,4.00
376,Kingpin,Demented Scarlet Knight,9.00,7.20
376,Kingpin,Samual Adams Lager,6.00,4.80
376,Kingpin,Mind Eraser,5.00,4.00
376,Kingpin,Vodka Gimlet,9.00,7.20
376,Kingpin,Highball,9.00,7.20
376,Kingpin,Sake Bomb,9.00,7.20
376,Kingpin,Original,5.00,4.00
376,Kingpin,Rolling Rock,7.00,5.60
376,Kingpin,Exotic Drinks,8.00,6.40
376,Kingpin,Bud Light Lime,5.00,4.00
376,Kingpin,Modelo Especial,10.00,8.00
376,Kingpin,Molson Ice,7.00,5.60
376,Kingpin,Bud Light ,7.00,5.60
377,Digital Machine Works,Whiskey Sour,6.00,3.00
377,Digital Machine Works,Allagash White,6.00,3.00
377,Digital Machine Works,Gin and Tonic,7.00,3.50
377,Digital Machine Works,Whiskey and Water,8.00,4.00
377,Digital Machine Works,St. George Lager,9.00,4.50
377,Digital Machine Works,FireBall Shot,10.00,5.00
377,Digital Machine Works,Madras,6.00,3.00
377,Digital Machine Works,Creamy Dark,8.00,4.00
377,Digital Machine Works,Gibson,9.00,4.50
377,Digital Machine Works,Coors light,5.00,2.50
377,Digital Machine Works,Rolling Rock,10.00,5.00
377,Digital Machine Works,Bay Breeze,8.00,4.00
377,Digital Machine Works,Samual Smith's Porter,7.00,3.50
377,Digital Machine Works,Cement Mixer,8.00,4.00
377,Digital Machine Works,Southern Tier India Pale Ale,7.00,3.50
377,Digital Machine Works,Old Fashioned,9.00,4.50
377,Digital Machine Works,Anchor Old Foghorn,9.00,4.50
377,Digital Machine Works,Rob Roy,10.00,5.00
378,Lost Creek Sky Ranch,Red Lager,5.00,2.50
378,Lost Creek Sky Ranch,Rootbeer Float,10.00,5.00
378,Lost Creek Sky Ranch,Sam Adams Light,6.00,3.00
378,Lost Creek Sky Ranch,Cement Mixer,6.00,3.00
378,Lost Creek Sky Ranch,Angkor Beer,6.00,3.00
378,Lost Creek Sky Ranch,Gimlet,10.00,5.00
378,Lost Creek Sky Ranch,Adios,7.00,3.50
378,Lost Creek Sky Ranch,Hurricane,7.00,3.50
378,Lost Creek Sky Ranch,Toasted Almond,10.00,5.00
378,Lost Creek Sky Ranch,Rum and Coke,8.00,4.00
378,Lost Creek Sky Ranch,Sierra Nevada Nooner Pilsner,6.00,3.00
378,Lost Creek Sky Ranch,Old Style,10.00,5.00
378,Lost Creek Sky Ranch,Michelob Ultra Light,8.00,4.00
378,Lost Creek Sky Ranch,Anheuser-Busch ,8.00,4.00
378,Lost Creek Sky Ranch,Bourbon + Berries,5.00,2.50
378,Lost Creek Sky Ranch,Guiness Draught,6.00,3.00
378,Lost Creek Sky Ranch,Lynchburg Lemonade,7.00,3.50
378,Lost Creek Sky Ranch,Madras,7.00,3.50
378,Lost Creek Sky Ranch,Guiness Draught,9.00,4.50
378,Lost Creek Sky Ranch,Allagash White,10.00,5.00
378,Lost Creek Sky Ranch,Demented Scarlet Knight,5.00,2.50
379,Splinters From The Pine,Fireball Whisky Lemonade,7.00,3.50
379,Splinters From The Pine,Liquid Cocaine,10.00,5.00
379,Splinters From The Pine,Rolling Rock,6.00,3.00
379,Splinters From The Pine,Rum Runner,8.00,4.00
379,Splinters From The Pine,Carlsberg,8.00,4.00
379,Splinters From The Pine,Dos Equis,9.00,4.50
379,Splinters From The Pine,Two Liquor Drinks,10.00,5.00
379,Splinters From The Pine,Bud Light Lime,6.00,3.00
379,Splinters From The Pine,Screwdriver,9.00,4.50
379,Splinters From The Pine,Stinger,9.00,4.50
379,Splinters From The Pine,Alaskan Pale,10.00,5.00
379,Splinters From The Pine,Brave Bull,7.00,3.50
379,Splinters From The Pine,Mango Summer Squeeze,10.00,5.00
379,Splinters From The Pine,Abita Turbodog,10.00,5.00
379,Splinters From The Pine,Zima,9.00,4.50
379,Splinters From The Pine,Stinger,10.00,5.00
379,Splinters From The Pine,Brahma Beer,7.00,3.50
379,Splinters From The Pine,Old Fashioned,6.00,3.00
379,Splinters From The Pine,Modelo Especial,8.00,4.00
379,Splinters From The Pine,Tequila Sunrise,9.00,4.50
379,Splinters From The Pine,Juice Type,6.00,3.00
379,Splinters From The Pine,Pina Colada,9.00,4.50
379,Splinters From The Pine,Green Zombie,5.00,2.50
379,Splinters From The Pine,Lynchburg Lemonade,9.00,4.50
379,Splinters From The Pine,Foster's Lager,7.00,3.50
380,Orion Sports Bar & Grill,Peroni,6.00,4.20
380,Orion Sports Bar & Grill,Vodka Gimlet,9.00,6.30
380,Orion Sports Bar & Grill,Anchor Old Foghorn,9.00,6.30
380,Orion Sports Bar & Grill,Snakebite,9.00,6.30
380,Orion Sports Bar & Grill,Victoria Bitter,6.00,4.20
380,Orion Sports Bar & Grill,Old Fashioned,8.00,5.60
380,Orion Sports Bar & Grill,Fat Tire Ale,6.00,4.20
380,Orion Sports Bar & Grill,Lynchburg Lemonade,10.00,7.00
380,Orion Sports Bar & Grill,Daiquiri,5.00,3.50
380,Orion Sports Bar & Grill,Manger's Irish Cider,6.00,4.20
380,Orion Sports Bar & Grill,Pilsner Urquell,9.00,6.30
380,Orion Sports Bar & Grill,Scotch and Soda,9.00,6.30
380,Orion Sports Bar & Grill,Tokyo Tea,10.00,7.00
380,Orion Sports Bar & Grill,Boulevard Pale Ale,7.00,4.90
380,Orion Sports Bar & Grill,Demented Scarlet Knight,9.00,6.30
380,Orion Sports Bar & Grill,Brave Bull,7.00,4.90
380,Orion Sports Bar & Grill,Blue Hawaiian ,6.00,4.20
380,Orion Sports Bar & Grill,Brahma Beer,5.00,3.50
380,Orion Sports Bar & Grill,Hurricane,9.00,6.30
381,House Of Rock,Whiskey and Water,5.00,3.50
381,House Of Rock,Rum and Coke,7.00,4.90
381,House Of Rock,Singapore Sling,5.00,3.50
381,House Of Rock,Juice Type,10.00,7.00
381,House Of Rock,Punkin Ale,8.00,5.60
381,House Of Rock,Greyhound,9.00,6.30
381,House Of Rock,Victory Brewing Hop Devil,5.00,3.50
381,House Of Rock,Abita Turbodog,8.00,5.60
381,House Of Rock,Harp,6.00,4.20
381,House Of Rock,Electric Lemonade,10.00,7.00
381,House Of Rock,Celis White,9.00,6.30
381,House Of Rock,Harpoon Cider,9.00,6.30
381,House Of Rock,Rum and Coke,10.00,7.00
381,House Of Rock,Bintang Beer,5.00,3.50
381,House Of Rock,Pilsner Urquell,8.00,5.60
381,House Of Rock,White Russian,8.00,5.60
381,House Of Rock,Special Export,10.00,7.00
381,House Of Rock,Pina Colada,6.00,4.20
381,House Of Rock,Whitetail Wheat,6.00,4.20
381,House Of Rock,Hurricane,9.00,6.30
381,House Of Rock,Dirty Mother,7.00,4.90
381,House Of Rock,Adios,6.00,4.20
381,House Of Rock,Poppers/Slammers,9.00,6.30
382,J's Bar,Old Fashioned,7.00,4.90
382,J's Bar,Goldstar,7.00,4.90
382,J's Bar,Samual Smith's Porter,6.00,4.20
382,J's Bar,Presbyterian,5.00,3.50
382,J's Bar,Irish Peach Sour,10.00,7.00
382,J's Bar,Beerlao,8.00,5.60
382,J's Bar,Corona,5.00,3.50
382,J's Bar,Lynchburg Lemonade,5.00,3.50
382,J's Bar,Tiger Beer,9.00,6.30
382,J's Bar,Hofbrau,10.00,7.00
382,J's Bar,Carlsberg,10.00,7.00
382,J's Bar,Foster's Lager,6.00,4.20
382,J's Bar,Kamakazi Shot,7.00,4.90
382,J's Bar,Lost Abbey Inferno Ale,8.00,5.60
382,J's Bar,Shipyard Pumpkinhead Ale,5.00,3.50
382,J's Bar,Snakebite,5.00,3.50
382,J's Bar,Godfather,8.00,5.60
382,J's Bar,Mudslide,9.00,6.30
382,J's Bar,Pilsner Urquell,6.00,4.20
382,J's Bar,Celis White,5.00,3.50
382,J's Bar,Applebee's Bahama Mama,5.00,3.50
382,J's Bar,Colorado Bulldog,7.00,4.90
382,J's Bar,Godfather,7.00,4.90
382,J's Bar,Oatmeal Cookie,8.00,5.60
383,Buffalo,Kingfisher,10.00,8.00
383,Buffalo,Gin and Tonic,9.00,7.20
383,Buffalo,Exotic Drinks,5.00,4.00
383,Buffalo,Presbyterian,5.00,4.00
383,Buffalo,Skol,6.00,4.80
383,Buffalo,Planter's Punch,8.00,6.40
383,Buffalo,Chi Chi,5.00,4.00
383,Buffalo,Brahma Beer,9.00,7.20
383,Buffalo,Whitetail Wheat,5.00,4.00
383,Buffalo,Anheuser-Busch ,6.00,4.80
383,Buffalo,Sam Adams Light,9.00,7.20
383,Buffalo,Stinger,10.00,8.00
383,Buffalo,Harpoon UFO Big Squeeze,10.00,8.00
383,Buffalo,Beerlao,6.00,4.80
383,Buffalo,Samual Adams Lager,6.00,4.80
383,Buffalo,Black Jamaican,7.00,5.60
383,Buffalo,Pina Colada,6.00,4.80
384,Palladium Nightclub,Cuba Libre,9.00,4.50
384,Palladium Nightclub,Alaskan Amber,7.00,3.50
384,Palladium Nightclub,Lynchburg Lemonade,7.00,3.50
384,Palladium Nightclub,Guiness Draught,6.00,3.00
384,Palladium Nightclub,Irish Car Bomb,6.00,3.00
384,Palladium Nightclub,Goodse Island IPA,5.00,2.50
384,Palladium Nightclub,Scotch and Soda,8.00,4.00
384,Palladium Nightclub,Greyhound,7.00,3.50
384,Palladium Nightclub,Heineken,5.00,2.50
384,Palladium Nightclub,Punkin Ale,9.00,4.50
384,Palladium Nightclub,Beck's Brewery,6.00,3.00
384,Palladium Nightclub,Fireball Whisky Lemonade,10.00,5.00
384,Palladium Nightclub,Bay Breeze,8.00,4.00
384,Palladium Nightclub,Labatt Blue,7.00,3.50
384,Palladium Nightclub,Molson Ice,9.00,4.50
384,Palladium Nightclub,Amstel Light,5.00,2.50
385,Light House,Southern Tier India Pale Ale,10.00,8.00
385,Light House,Southern Comfort Manhattan,8.00,6.40
385,Light House,Punkin Ale,9.00,7.20
385,Light House,Southern Comfort Manhattan,6.00,4.80
385,Light House,Liquid Cocaine,8.00,6.40
385,Light House,Miller Lite,9.00,7.20
385,Light House,Red Lager,5.00,4.00
385,Light House,Jolly Rancher,10.00,8.00
385,Light House,Black Russian,7.00,5.60
385,Light House,Moose Drool,10.00,8.00
385,Light House,Bourbon + Berries,5.00,4.00
385,Light House,Dirty White Mother,7.00,5.60
385,Light House,Cement Mixer,6.00,4.80
385,Light House,Original,10.00,8.00
385,Light House,Salty Dog,7.00,5.60
385,Light House,Whitetail Wheat,7.00,5.60
385,Light House,Bud Light Lime,9.00,7.20
385,Light House,Gin and Tonic,6.00,4.80
385,Light House,Cerveza Quilmes,7.00,5.60
385,Light House,Cuba Libre,10.00,8.00
385,Light House,Green Zombie,9.00,7.20
385,Light House,Sam Adams Light,6.00,4.80
385,Light House,Guiness Draught,9.00,7.20
385,Light House,Harpoon UFO Big Squeeze,6.00,4.80
386,Crystal Palace,Moose Drool,7.00,6.30
386,Crystal Palace,Whitetail Wheat,7.00,6.30
386,Crystal Palace,Yuengling,8.00,7.20
386,Crystal Palace,Fat Tire Ale,6.00,5.40
386,Crystal Palace,Pina Colada,6.00,5.40
386,Crystal Palace,Poppers/Slammers,9.00,8.10
386,Crystal Palace,Dirty Mother,8.00,7.20
386,Crystal Palace,Southern Tier India Pale Ale,5.00,4.50
386,Crystal Palace,Black Russian,9.00,8.10
386,Crystal Palace,Tecate,7.00,6.30
386,Crystal Palace,Tokyo Tea,7.00,6.30
386,Crystal Palace,Southern Comfort Manhattan,5.00,4.50
386,Crystal Palace,Jolly Rancher,9.00,8.10
386,Crystal Palace,Lemon Drop,7.00,6.30
386,Crystal Palace,Whitetail Wheat,10.00,9.00
386,Crystal Palace,Corona,7.00,6.30
386,Crystal Palace,Desperados,10.00,9.00
386,Crystal Palace,Alaskan Amber,5.00,4.50
386,Crystal Palace,Mango Summer Squeeze,10.00,9.00
386,Crystal Palace,Sierra Nevada Nooner Pilsner,9.00,8.10
386,Crystal Palace,Bass Ale,8.00,7.20
386,Crystal Palace,Bintang Beer,8.00,7.20
386,Crystal Palace,Angkor Beer,5.00,4.50
386,Crystal Palace,Labatt Blue,10.00,9.00
386,Crystal Palace,Planter's Punch,5.00,4.50
387,Knock Knock Club,Molson Ice,6.00,4.80
387,Knock Knock Club,Dirty Mother,8.00,6.40
387,Knock Knock Club,White Russian,5.00,4.00
387,Knock Knock Club,Shipyard Pumpkinhead Ale,8.00,6.40
387,Knock Knock Club,Daiquiri,5.00,4.00
387,Knock Knock Club,Shipyard Pumpkinhead Ale,10.00,8.00
387,Knock Knock Club,Mango Summer Squeeze,8.00,6.40
387,Knock Knock Club,Tequila Shot,7.00,5.60
387,Knock Knock Club,Sake Bomb,10.00,8.00
387,Knock Knock Club,Guiness Draught,7.00,5.60
387,Knock Knock Club,Bacardi Cocktail,10.00,8.00
387,Knock Knock Club,Maharaja,6.00,4.80
387,Knock Knock Club,Anchor Old Foghorn,5.00,4.00
387,Knock Knock Club,Pilsner Urquell,8.00,6.40
387,Knock Knock Club,Ranger,8.00,6.40
387,Knock Knock Club,Victoria Bitter,8.00,6.40
387,Knock Knock Club,Hofbrau,9.00,7.20
387,Knock Knock Club,Hot Shots,8.00,6.40
387,Knock Knock Club,Harp,10.00,8.00
387,Knock Knock Club,Northwoords Lager,5.00,4.00
388,Kryptonite,Carlsberg,8.00,7.20
388,Kryptonite,Yuengling,8.00,7.20
388,Kryptonite,Southern Tier India Pale Ale,6.00,5.40
388,Kryptonite,Depth Charge,9.00,8.10
388,Kryptonite,Margarita,8.00,7.20
388,Kryptonite,Jolly Rancher,6.00,5.40
388,Kryptonite,Boddingtons,6.00,5.40
388,Kryptonite,Henry Weinhard's Amber Ale,9.00,8.10
388,Kryptonite,Goodse Island IPA,7.00,6.30
388,Kryptonite,Abita Turbodog,6.00,5.40
388,Kryptonite,Colorado Bulldog,6.00,5.40
388,Kryptonite,Black Russian,10.00,9.00
388,Kryptonite,Gibson,7.00,6.30
388,Kryptonite,Smith & Kerns,10.00,9.00
388,Kryptonite,Electric Lemonade,5.00,4.50
388,Kryptonite,Bourbon + Berries,7.00,6.30
388,Kryptonite,Dos Equis,9.00,8.10
388,Kryptonite,Creamy Dark,5.00,4.50
388,Kryptonite,Frozen Daiquiri Slush,7.00,6.30
389,801 Bourbon Bar,Applebee's Bahama Mama,10.00,8.00
389,801 Bourbon Bar,Desperados,7.00,5.60
389,801 Bourbon Bar,Weissiber,7.00,5.60
389,801 Bourbon Bar,Tecate,7.00,5.60
389,801 Bourbon Bar,Moose Drool,10.00,8.00
389,801 Bourbon Bar,Rusty Nail,6.00,4.80
389,801 Bourbon Bar,Goldstar,10.00,8.00
389,801 Bourbon Bar,Slow Screw,9.00,7.20
389,801 Bourbon Bar,Hurricane,6.00,4.80
389,801 Bourbon Bar,Whitetail Wheat,7.00,5.60
389,801 Bourbon Bar,Scotch and Soda,5.00,4.00
389,801 Bourbon Bar,Margarita,10.00,8.00
389,801 Bourbon Bar,Long Island Iced Tea,9.00,7.20
389,801 Bourbon Bar,Michelob Ultra Light,10.00,8.00
389,801 Bourbon Bar,Jager Shot,5.00,4.00
389,801 Bourbon Bar,Hofbrau,7.00,5.60
389,801 Bourbon Bar,Rum and Coke,7.00,5.60
389,801 Bourbon Bar,Brooklyn Brown Ale,7.00,5.60
389,801 Bourbon Bar,Bud Light Lime,7.00,5.60
389,801 Bourbon Bar,Brooklyn Brown Ale,8.00,6.40
389,801 Bourbon Bar,Dreamsickle,6.00,4.80
389,801 Bourbon Bar,French Connection/ Beautiful,9.00,7.20
389,801 Bourbon Bar,Godchild,9.00,7.20
389,801 Bourbon Bar,Blue Hawaiian ,5.00,4.00
389,801 Bourbon Bar,Sam Adams Light,10.00,8.00
390,Airway Lounge,Stella Artois,5.00,4.00
390,Airway Lounge,Slow Screw,10.00,8.00
390,Airway Lounge,St. George Lager,8.00,6.40
390,Airway Lounge,Stinger,9.00,7.20
390,Airway Lounge,Whiskey and Water,6.00,4.80
390,Airway Lounge,Mind Eraser,9.00,7.20
390,Airway Lounge,Samual Smith's Porter,9.00,7.20
390,Airway Lounge,Demented Scarlet Knight,8.00,6.40
390,Airway Lounge,Abita Turbodog,10.00,8.00
390,Airway Lounge,Chi Chi,7.00,5.60
390,Airway Lounge,Skol,5.00,4.00
390,Airway Lounge,Victoria Bitter,8.00,6.40
390,Airway Lounge,Abita Turbodog,5.00,4.00
390,Airway Lounge,Fog Cutter,6.00,4.80
390,Airway Lounge,Tokyo Tea,9.00,7.20
390,Airway Lounge,Beck's Brewery,6.00,4.80
390,Airway Lounge,Brooklyn Brown Ale,6.00,4.80
390,Airway Lounge,FireBall Shot,6.00,4.80
390,Airway Lounge,Hefeweizen,9.00,7.20
390,Airway Lounge,Godmother,9.00,7.20
390,Airway Lounge,Harvey Wallbanger,8.00,6.40
391,Deja Vu Of Hammond Inc,Sake Bomb,9.00,8.10
391,Deja Vu Of Hammond Inc,Honey Brown,7.00,6.30
391,Deja Vu Of Hammond Inc,Guiness Draught,6.00,5.40
391,Deja Vu Of Hammond Inc,Blue Moon,8.00,7.20
391,Deja Vu Of Hammond Inc,Corona,5.00,4.50
391,Deja Vu Of Hammond Inc,Henry Weinhard's Amber Ale,8.00,7.20
391,Deja Vu Of Hammond Inc,Whitetail Wheat,6.00,5.40
391,Deja Vu Of Hammond Inc,Short Sours,10.00,9.00
391,Deja Vu Of Hammond Inc,Tecate,5.00,4.50
391,Deja Vu Of Hammond Inc,Coors light,6.00,5.40
391,Deja Vu Of Hammond Inc,Michelob Ultra Light,10.00,9.00
391,Deja Vu Of Hammond Inc,Zombie,6.00,5.40
391,Deja Vu Of Hammond Inc,Bud Light Lime,6.00,5.40
391,Deja Vu Of Hammond Inc,Martini,7.00,6.30
391,Deja Vu Of Hammond Inc,Samual Adams Lager,7.00,6.30
391,Deja Vu Of Hammond Inc,Blue Moon,6.00,5.40
391,Deja Vu Of Hammond Inc,Old Fashioned,6.00,5.40
391,Deja Vu Of Hammond Inc,Gin Rickey,7.00,6.30
391,Deja Vu Of Hammond Inc,Rolling Rock,9.00,8.10
392,America's Bar & Grill,Bass Ale,6.00,4.20
392,America's Bar & Grill,Original,7.00,4.90
392,America's Bar & Grill,Harpoon UFO Big Squeeze,7.00,4.90
392,America's Bar & Grill,Green Zombie,7.00,4.90
392,America's Bar & Grill,Colorado Bulldog,10.00,7.00
392,America's Bar & Grill,Creamy Dark,6.00,4.20
392,America's Bar & Grill,Old Style,9.00,6.30
392,America's Bar & Grill,Screwdriver,9.00,6.30
392,America's Bar & Grill,Hot Shots,5.00,3.50
392,America's Bar & Grill,Depth Charge,5.00,3.50
392,America's Bar & Grill,Jager Shot,5.00,3.50
392,America's Bar & Grill,Black 'N Tan,7.00,4.90
392,America's Bar & Grill,Mudslide,8.00,5.60
392,America's Bar & Grill,Tequila Sunrise,6.00,4.20
392,America's Bar & Grill,Godfather,10.00,7.00
392,America's Bar & Grill,Hurricane,9.00,6.30
392,America's Bar & Grill,Boulevard Pale Ale,7.00,4.90
392,America's Bar & Grill,Old Fashioned,5.00,3.50
392,America's Bar & Grill,Cement Mixer,8.00,5.60
392,America's Bar & Grill,Goodse Island IPA,10.00,7.00
392,America's Bar & Grill,Mind Eraser,9.00,6.30
392,America's Bar & Grill,Foster's Lager,6.00,4.20
392,America's Bar & Grill,Labatt Blue,8.00,5.60
393,Tiernan's Pub & Restaurant,Skol,5.00,4.50
393,Tiernan's Pub & Restaurant,Jolly Rancher,8.00,7.20
393,Tiernan's Pub & Restaurant,Red Lager,6.00,5.40
393,Tiernan's Pub & Restaurant,Moose Drool,8.00,7.20
393,Tiernan's Pub & Restaurant,Sex On The Beach,7.00,6.30
393,Tiernan's Pub & Restaurant,French Connection/ Beautiful,9.00,8.10
393,Tiernan's Pub & Restaurant,Founders All Day IPA,7.00,6.30
393,Tiernan's Pub & Restaurant,Godchild,5.00,4.50
393,Tiernan's Pub & Restaurant,Bud Light ,6.00,5.40
393,Tiernan's Pub & Restaurant,Dirty White Mother,5.00,4.50
393,Tiernan's Pub & Restaurant,Bintang Beer,7.00,6.30
393,Tiernan's Pub & Restaurant,Brooklyn Brown Ale,8.00,7.20
393,Tiernan's Pub & Restaurant,Anheuser-Busch ,9.00,8.10
393,Tiernan's Pub & Restaurant,Poppers/Slammers,6.00,5.40
393,Tiernan's Pub & Restaurant,Rootbeer Float,5.00,4.50
393,Tiernan's Pub & Restaurant,Tusker,5.00,4.50
393,Tiernan's Pub & Restaurant,Fog Cutter,7.00,6.30
394,Outskirts,Chimay Premiere,9.00,4.50
394,Outskirts,Dead Guy Ale,5.00,2.50
394,Outskirts,Harp,5.00,2.50
394,Outskirts,Kingfisher,5.00,2.50
394,Outskirts,Southern Comfort Manhattan,8.00,4.00
394,Outskirts,Singapore Sling,10.00,5.00
394,Outskirts,White Russian,9.00,4.50
394,Outskirts,Chi Chi,5.00,2.50
394,Outskirts,Bud Light Lime,8.00,4.00
394,Outskirts,Madras,6.00,3.00
394,Outskirts,Alaskan Pale,8.00,4.00
394,Outskirts,Chimay Premiere,6.00,3.00
394,Outskirts,Maharaja,9.00,4.50
394,Outskirts,Planter's Punch,9.00,4.50
394,Outskirts,Honey Wheat,6.00,3.00
394,Outskirts,Cement Mixer,9.00,4.50
394,Outskirts,Tiger Beer,6.00,3.00
394,Outskirts,B&B,9.00,4.50
394,Outskirts,Tequila Shot,8.00,4.00
394,Outskirts,Original,9.00,4.50
394,Outskirts,Harp,5.00,2.50
394,Outskirts,Harvey Wallbanger,5.00,2.50
395,Theater 168,Rootbeer Float,8.00,4.00
395,Theater 168,Tiger Beer,10.00,5.00
395,Theater 168,Dreamsickle,6.00,3.00
395,Theater 168,Founders All Day IPA,8.00,4.00
395,Theater 168,Colorado Bulldog,10.00,5.00
395,Theater 168,Victoria Bitter,5.00,2.50
395,Theater 168,B&B,9.00,4.50
395,Theater 168,Manhattan,10.00,5.00
395,Theater 168,Demented Scarlet Knight,7.00,3.50
395,Theater 168,Cerveza Quilmes,6.00,3.00
395,Theater 168,Manhattan,8.00,4.00
395,Theater 168,Old Fashioned,7.00,3.50
395,Theater 168,Rum and Coke,9.00,4.50
395,Theater 168,Amstel Light,6.00,3.00
395,Theater 168,Stinger,5.00,2.50
395,Theater 168,Michelob Ultra Light,8.00,4.00
395,Theater 168,Snakebite,6.00,3.00
395,Theater 168,Blue Hawaiian ,10.00,5.00
395,Theater 168,Highball,5.00,2.50
396,Hot Rods & Honeys,Guiness Draught,9.00,5.40
396,Hot Rods & Honeys,Whitetail Wheat,7.00,4.20
396,Hot Rods & Honeys,Cape Cod,10.00,6.00
396,Hot Rods & Honeys,Electric Lemonade,5.00,3.00
396,Hot Rods & Honeys,Hofbrau,8.00,4.80
396,Hot Rods & Honeys,Red Stripe,7.00,4.20
396,Hot Rods & Honeys,Brave Bull,5.00,3.00
396,Hot Rods & Honeys,Tokyo Tea,7.00,4.20
396,Hot Rods & Honeys,Allagash White,6.00,3.60
396,Hot Rods & Honeys,Harvey Wallbanger,5.00,3.00
396,Hot Rods & Honeys,Chi Chi,5.00,3.00
396,Hot Rods & Honeys,Salty Dog,9.00,5.40
396,Hot Rods & Honeys,Anheuser-Busch ,10.00,6.00
396,Hot Rods & Honeys,Jager Shot,7.00,4.20
396,Hot Rods & Honeys,B-52,6.00,3.60
396,Hot Rods & Honeys,Sierra Nevada Nooner Pilsner,10.00,6.00
396,Hot Rods & Honeys,Godfather,9.00,5.40
396,Hot Rods & Honeys,Southern Tier India Pale Ale,5.00,3.00
396,Hot Rods & Honeys,Fireball Whisky Lemonade,10.00,6.00
396,Hot Rods & Honeys,FireBall Shot,10.00,6.00
396,Hot Rods & Honeys,Samual Smith's Porter,5.00,3.00
396,Hot Rods & Honeys,Rum Runner,5.00,3.00
396,Hot Rods & Honeys,Dirty White Mother,5.00,3.00
